Station Number,Station Name,Start Time,End Time,Precipitation,Accumulated
2488551,HERMON ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2488708,NEWEATIV,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2488708,NEWEATIV,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2488708,NEWEATIV,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2488708,NEWEATIV,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2488708,NEWEATIV,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2488708,NEWEATIV,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2488800,NIMROD,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2488800,NIMROD,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2488800,NIMROD,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2488800,NIMROD,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2488800,NIMROD,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2488800,NIMROD,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2489000,BIRQATRAM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2489000,BIRQATRAM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2489000,BIRQATRAM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2489000,BIRQATRAM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2489000,BIRQATRAM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2489000,BIRQATRAM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2489600,ELROM ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2489600,ELROM ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2489600,ELROM ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2489600,ELROM ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2489600,ELROM ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2489600,ELROM ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2492950,MESHUSHIM,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2492950,MESHUSHIM,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2492950,MESHUSHIM,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2492950,MESHUSHIM,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2492950,MESHUSHIM,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2492950,MESHUSHIM,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2493300,YONATAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2493300,YONATAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2493300,YONATAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2493300,YONATAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2493300,YONATAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2493300,YONATAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2493330,GAMLA MAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2493330,GAMLA MAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2493330,GAMLA MAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2493330,GAMLA MAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2493330,GAMLA MAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2493330,GAMLA MAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2493350,GAMLA,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2493350,GAMLA,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2493350,GAMLA,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2493350,GAMLA,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2493350,GAMLA,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2493350,GAMLA,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2494352,RAMATMAG,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2494352,RAMATMAG,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2494352,RAMATMAG,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2494352,RAMATMAG,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2494352,RAMATMAG,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2494352,RAMATMAG,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2494552,AVNEETAN,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2494552,AVNEETAN,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2494552,AVNEETAN,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2494552,AVNEETAN,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2494552,AVNEETAN,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2494552,AVNEETAN,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2496028,MEROMGOLAN ,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2496028,MEROMGOLAN ,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2496028,MEROMGOLAN ,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2496028,MEROMGOLAN ,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2496028,MEROMGOLAN ,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2496028,MEROMGOLAN ,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2496100,QELAALLON,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2496100,QELAALLON,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2496100,QELAALLON,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2496100,QELAALLON,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2496100,QELAALLON,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2496100,QELAALLON,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2496260,ORTAL,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2496260,ORTAL,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2496260,ORTAL,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2496260,ORTAL,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2496260,ORTAL,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2496260,ORTAL,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2496500,ALLONE,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2496500,ALLONE,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2496500,ALLONE,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2496500,ALLONE,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2496500,ALLONE,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2496500,ALLONE,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
2496600,QESHET,2014-10-21_02:00:00,2014-10-21_03:00:00, 0.00,0
2496600,QESHET,2014-10-21_03:00:00,2014-10-21_04:00:00, 0.00,0
2496600,QESHET,2014-10-21_04:00:00,2014-10-21_05:00:00, 0.00,0
2496600,QESHET,2014-10-21_05:00:00,2014-10-21_06:00:00, 0.00,0
2496600,QESHET,2014-10-21_06:00:00,2014-10-21_07:00:00, 0.00,0
2496600,QESHET,2014-10-21_07:00:00,2014-10-21_08:00:00, 0.00,0
